지도코드,지도_동,시,구,동,행정코드,총교통량,개인승용차교통량,버스교통량,화물차교통량,혼잡빈도강도,주유소_개수,LPG충전소_개수,인구밀도,혼잡시간강도,공시지가평균,공시지가중앙값,위도,경도,주유소_최솟값,주유소_최소3개평균,주유소_최소5개평균,lpg_최솟값,lpg_최소3개평균,lpg_최소5개평균,과학·기술,교육,보건의료,부동산,소매,수리·개인,숙박,시설관리·임대,예술·스포츠,음식,상업수,거리_최솟값,최소거리2개평균,입지선정지수
27260124,이천동,대구광역시,수성구,고산2동,2206072,10950.0,8865.0,362.0,1723.0,36.79,0,0,2381.0,43.33,657128.0,651500,35.8434,128.6604,978.753763,1130.062718,1272.043983,2209.637762,2957.184672,3451.374563,3,0,0,0,4,1,0,1,1,9,19,1297.637737984423,3444.3812114766724,-4754.18022
27200102,봉덕동,대구광역시,남구,봉덕동,2204053,7484.0,6468.0,197.0,819.5,39.375,2,0,5973.76,53.54,1293194.913,1193000,35.8452942,128.5964368,75.99637484,454.6299481,638.6948106,1636.433648,1865.418653,2149.223933,187,65,13,81,482,277,15,77,64,565,1826,2020.2859380133268,3731.0686979483135,-4699.267215999999
27710256,다사읍,대구광역시,달성군,다사읍,2231013,3847.0,2866.0,189.0,793.0,47.2,13,1,2487.40458,57.58,635150.8935,415900,35.8618434,128.4539279,695.7126472,1718.222883,2096.10859,1666.686167,4574.870517,5518.247798,97,160,24,74,435,284,4,44,121,797,2040,3827.555705813224,6306.880781205663,-4693.904765798
27290121,월암동,대구광역시,달서구,월성2동,2207063,9690.0,7000.0,232.0,2457.0,34.02,4,1,1058.0,48.14,1179983.333,905350,35.82875,128.5105625,533.9781635,603.1063732,710.6679755,568.0094373,1213.105038,1413.93038,21,2,0,7,36,26,2,16,2,54,166,2498.45267869716,4969.723731720495,-4690.713559999999
27260126,가천동,대구광역시,수성구,고산2동,2206072,10950.0,8865.0,362.0,1723.0,36.79,0,0,899.0,43.33,439247.3684,327500,35.8516821,128.6861625,1064.069157,1322.624525,1672.227332,4310.356542,4330.491868,4451.430815,5,2,0,1,3,1,0,4,1,7,24,2775.375039361304,4166.297261914882,-4653.718519999999
27260125,고모동,대구광역시,수성구,고산2동,2206072,10950.0,8865.0,362.0,1723.0,36.79,0,0,771.0,43.33,384146.4286,195300,35.8635321,128.6719375,1537.934945,1744.934424,1811.139183,2577.467919,2942.530829,3377.038079,2,0,0,0,8,1,0,5,1,7,24,1786.4220039092315,3818.316346988752,-4624.32172
27200103,대명동,대구광역시,남구,대명동,2204056,10275.625,8814.75,444.25,1016.625,41.31625,13,1,9129.01,54.3725,1393150.795,1215000,35.8417466,128.5735554,88.42657821,317.4360746,500.4281818,1289.960275,1724.11018,2086.420424,658,172,46,190,1422,765,43,232,166,1818,5512,3542.5403487467743,4725.505092573112,-4587.950795999999
27140125,동내동,대구광역시,동구,혁신동,2202078,7389.0,5128.0,225.0,2036.0,34.84,0,0,11000.0,44.99,235570.0,49200,35.89,128.7419,1901.230205,2058.121347,2216.103295,1900.653559,2307.391889,4676.414259,4,2,0,1,3,0,0,4,0,6,20,1124.6218041979332,4929.363456966335,-4520.65406
27140130,숙천동,대구광역시,동구,혁신동,2202078,7389.0,5128.0,225.0,2036.0,34.84,0,0,3600.0,44.99,410977.3913,411900,35.8806,128.75,648.5902944,1637.982016,1894.073765,648.2583815,1741.429735,4615.756708,2,0,0,0,1,2,0,0,0,5,10,1921.3117116421995,5462.938847388638,-4425.109060000001
27290115,상인동,대구광역시,달서구,상인동,2207065,7601.0,6281.5,303.0,1016.0,33.605,5,1,10876.88,45.755,1736725.76,1375000,35.8142587,128.5449581,145.3177417,430.2250271,552.133105,1751.207916,2506.277734,2709.064966,123,154,35,49,627,327,3,45,145,883,2391,5947.600157727386,6732.67778058417,-4418.0202979999995
27710310,가창면,대구광역시,달성군,가창면,2231031,3199.0,2522.0,149.0,527.0,43.06,7,1,64.1336567,50.96,231808.3603,90200,35.8026898,128.6228183,189.0528023,558.664192,892.3216476,1359.936142,2881.801366,3871.546958,28,7,3,22,85,21,15,10,14,168,373,6460.960943882064,6673.021499846512,-4399.27142746977
27230114,동변동,대구광역시,북구,무태조야동,2205071,13692.0,10226.0,346.0,3120.0,29.4,0,0,3025.0,38.96,617406.4516,711800,35.921725,128.60605,1019.634343,1076.075083,1317.26184,1232.571848,2134.684574,2657.958289,23,11,0,5,59,40,0,8,21,84,251,6274.79963070126,6416.361717107682,-4319.764039999999
27140131,내곡동,대구광역시,동구,혁신동,2202078,7389.0,5128.0,225.0,2036.0,34.84,0,0,1133.0,44.99,140722.2727,91700,35.8987,128.7532,2630.444853,3224.613007,3464.137871,2630.528022,3462.167714,5550.001228,0,0,0,0,0,0,0,1,0,1,2,2471.468910365653,6279.827935641708,-4306.36536
27230116,조야동,대구광역시,북구,무태조야동,2205071,13692.0,10226.0,346.0,3120.0,29.4,0,0,332.2580645,38.96,345162.381,355000,35.9162154,128.5759,1896.913943,1929.143364,1946.317672,1967.62799,2281.73404,2584.081317,0,0,0,0,9,4,0,1,1,13,28,4055.875580102839,4170.696670777814,-4249.86820128995
27230115,서변동,대구광역시,북구,무태조야동,2205071,13692.0,10226.0,346.0,3120.0,29.4,3,1,1731.216216,38.96,682517.2464,670000,35.9256,128.5922,673.7509592,989.7589977,1522.633874,1653.240108,2525.131818,3154.429255,61,24,2,25,142,67,0,20,29,165,535,4955.292830653306,5394.69636993172,-4200.435634589599
27140114,신평동,대구광역시,동구,해안동,2202069,15701.0,9922.0,328.0,5452.0,30.33,0,0,1096.62,37.87,709039.6226,751400,35.883,128.6863,1397.817083,1397.817083,1397.817083,2498.59758,3453.647491,3762.654341,0,0,0,0,14,11,0,6,0,9,40,3977.128569291589,4093.60342763404,-4199.593102
27230131,연경동,대구광역시,북구,무태조야동,2205071,13692.0,10226.0,346.0,3120.0,29.4,1,0,1045.957918,38.96,613564.7368,172100,35.9606,128.6126,2110.696155,2200.980057,2441.529235,5458.216199,5918.777118,6344.477932,11,45,10,23,52,34,0,1,20,117,313,6701.363946170337,8329.342502146394,-4148.4071679058
27140113,부동,대구광역시,동구,해안동,2202069,15701.0,9922.0,328.0,5452.0,30.33,0,0,1096.62,37.87,298299.2308,168700,35.8912,128.6897,2239.878602,2239.878602,2239.878602,2911.253919,3739.989664,4005.771121,0,1,0,1,10,4,0,0,0,3,19,3681.591857946511,4395.979754628421,-4089.0486019999994
27140112,둔산동,대구광역시,동구,해안동,2202069,15701.0,9922.0,328.0,5452.0,30.33,0,0,1096.62,37.87,251176.6,145400,35.908099,128.689375,3737.81663,3737.81663,3758.637659,3844.759766,4513.658819,4885.291874,2,0,0,0,4,1,0,3,2,8,20,4374.601042912308,5532.079246519727,-4084.1031019999996
27710250,화원읍,대구광역시,달성군,화원읍,2231011,7258.0,5371.0,218.0,1670.0,33.7,15,0,1662.138728,42.71,800232.521,593600,35.8038056,128.5005278,551.5114254,814.0666928,935.6625751,1593.842306,2804.844337,3431.136435,62,55,15,52,417,221,3,45,74,451,1395,4550.351401775689,7445.045211684377,-3819.4710446168
27230113,검단동,대구광역시,북구,검단동,2205070,11282.0,7272.0,226.0,3784.0,29.14,0,0,1534.908136,36.22,980067.1233,1008000,35.9134304,128.6272026,1183.760638,1357.123798,1493.628966,1971.570845,2130.074503,2281.460438,14,3,1,11,47,30,0,7,2,60,175,6036.901304611133,6534.239948338063,-3763.4773579415996
27710262,옥포읍,대구광역시,달성군,옥포면,2231015,6818.0,4861.0,192.0,1765.0,34.74,17,1,480.0326998,40.49,272826.9464,129550,35.7895893,128.463737,306.3028359,417.9873098,837.332716,4447.431058,4557.688906,4942.843432,30,35,6,36,165,86,10,19,31,247,665,6484.940280723871,9898.772816820248,-3649.34191536538
27710330,하빈면,대구광역시,달성군,하빈면,2231032,2345.0,1551.0,70.0,724.0,38.45,3,0,86.93717277,43.58,143292.6161,93100,35.9009231,128.4455026,468.4982783,2664.65459,3243.153984,5634.848833,6642.257701,7411.666061,8,3,0,16,57,15,3,13,3,57,175,7499.05681200678,8285.104793100574,-3621.8082686909866
27260112,지산동,대구광역시,수성구,지산동,2206067,5117.0,4098.0,231.0,788.0,26.85,10,0,8459.22,35.83,1886249.533,1711000,35.8249585,128.6370457,565.1223606,715.0842378,978.35732,1702.653391,2345.278802,2963.978314,192,129,31,70,426,330,2,67,106,585,1938,3675.611261793456,4428.185107606367,-3546.1848019999998
27710265,현풍읍,대구광역시,달성군,현풍면,2231016,7982.0,5157.0,199.0,2626.0,32.98,25,3,889.3365893,39.93,410901.6144,205300,35.6974654,128.4476094,494.7921452,719.5417161,856.2362045,1183.84303,1596.85498,3927.447482,48,33,7,58,310,192,9,52,47,508,1264,7042.149436511068,11871.24809228849,-3481.5212952128295
27710253,논공읍,대구광역시,달성군,논공읍,2231012,6129.0,4180.0,203.0,1747.0,32.45,22,4,364.2661805,38.49,311333.6986,257100,35.7743052,128.4199139,173.3927935,715.0512311,1093.252145,672.8437657,860.4586989,2137.94488,42,8,5,43,276,141,9,55,52,318,949,9998.793272786152,12132.06182163761,-3469.4245087695504
27140107,도동,대구광역시,동구,도평동,2202062,17225.0,11690.0,199.0,5336.0,30.26,0,0,186.25,35.03,346501.8182,383700,35.9258,128.6669,2873.701995,3286.581319,3500.523948,4035.842593,4506.990629,4844.288583,6,2,0,0,26,8,0,3,2,24,71,7164.866294452743,7574.541181326957,-3456.4508949999995
27140104,평광동,대구광역시,동구,도평동,2202062,17225.0,11690.0,199.0,5336.0,30.26,0,0,186.25,35.03,95915.59322,62000,35.9306,128.7081,2920.493116,2920.493116,3163.589167,3617.202126,5784.58766,6293.521862,0,0,0,0,0,1,0,0,0,0,1,5256.177419823076,7472.606966751574,-3412.095895
27290116,도원동,대구광역시,달서구,도원동,2207068,10579.0,7887.0,325.0,2367.0,20.45,1,0,3068.450704,30.33,842990.5909,194600,35.8074544,128.5321772,528.3078892,734.4028412,942.5330874,2565.293119,2717.650816,2955.117832,20,37,7,17,132,81,0,7,49,238,588,5550.741162414909,7210.537700156794,-3375.0432312624002
27140106,불로동,대구광역시,동구,불로.봉무동,2202063,9795.0,7338.0,233.0,2224.0,22.63,2,1,2684.32,31.47,801759.3023,700500,35.9056,128.6334,679.3162406,835.2939397,965.1460967,1159.678526,1511.003053,1927.883122,27,12,2,10,144,66,0,13,16,157,447,5490.688698888962,5756.304889845218,-3300.1528719999997
27140105,봉무동,대구광역시,동구,불로.봉무동,2202063,9795.0,7338.0,233.0,2224.0,22.63,3,0,2684.32,31.47,796029.2683,717400,35.926735,128.6438,1340.938496,2182.020347,2586.551683,3351.059066,3879.752511,4057.02135,35,61,4,25,263,62,1,10,39,217,717,7999.912049792331,8046.704804139457,-3226.4478719999997
27230122,국우동,대구광역시,북구,국우동,2205083,6971.0,5585.0,327.0,1059.0,16.96,1,0,1776.323444,25.43,729054.0,852800,35.9480472,128.5754022,252.5206508,475.9134539,754.4338482,1982.528382,3497.093824,4062.516067,19,22,5,9,67,44,0,7,13,119,305,3104.530196448392,5069.517470694563,-3178.9785915564
27230120,학정동,대구광역시,북구,국우동,2205083,6971.0,5585.0,327.0,1059.0,16.96,3,0,3833.031674,25.43,914130.8571,803700,35.9538096,128.5667625,398.2095388,452.9343649,690.4985503,1268.851868,3313.949217,4308.416915,22,33,5,23,115,94,0,5,14,174,485,2573.9994308226783,4978.4824259281495,-3165.2785516694
27230119,동호동,대구광역시,북구,국우동,2205083,6971.0,5585.0,327.0,1059.0,16.96,0,0,45.98930481,25.43,310167.1429,341700,35.9662,128.5667,884.8621822,1445.339455,1666.273083,2163.276866,4444.576788,5490.321736,1,1,1,0,5,2,0,1,0,5,16,3437.283061272908,6075.9881522411215,-3119.2973729411106
27230121,도남동,대구광역시,북구,국우동,2205083,6971.0,5585.0,327.0,1059.0,16.96,0,0,307.9136691,25.43,345895.4545,175900,35.9706,128.5911,2630.711407,2815.051106,3009.197352,4092.985437,5842.008196,6491.270848,0,1,0,0,3,0,0,2,0,2,8,5422.044734864818,7659.2691453754205,-3094.47182575621
27710259,유가읍,대구광역시,달성군,유가읍,2231014,3441.0,2662.0,149.0,630.0,20.14,1,0,544.3144105,31.66,228384.487,122450,35.6939301,128.4598164,680.753168,1154.41265,1521.090227,1620.899595,2240.50297,4465.577672,56,77,17,32,162,98,4,13,51,422,932,7475.169396374118,12171.637210464742,-2740.35490288255
27260110,파동,대구광역시,수성구,파동,2206065,11106.0,8248.0,325.0,2533.0,12.46,6,0,2595.532646,14.41,1479881.25,1186500,35.8154478,128.6151312,259.3567715,435.9768819,792.1501218,1701.382494,2374.933655,3109.351425,21,15,7,11,62,44,0,16,12,95,283,5347.190763341623,5506.128119105695,-2398.3598441226004
27710380,구지면,대구광역시,달성군,구지면,2231036,2409.0,1710.0,92.0,606.0,16.9,3,2,479.1164659,27.75,281884.4353,185300,35.6587771,128.4136123,1621.231726,1878.712479,2332.869694,2473.629351,3951.374286,6205.495157,17,32,5,42,103,68,8,18,25,290,608,1764.8505182700142,11721.815083851576,-2352.57669036229
27140135,백안동,대구광역시,동구,공산동,2202071,6488.0,5192.0,181.0,1115.0,13.14,0,0,248.1,19.35,290612.5,246550,35.9555,128.6954,372.650734,372.650734,562.75139,702.7356952,5835.663337,7281.288493,0,0,0,4,11,2,1,0,0,33,51,8247.210255565076,10011.253223964191,-2145.68731
27140143,송정동,대구광역시,동구,공산동,2202071,6488.0,5192.0,181.0,1115.0,13.14,0,0,248.1,19.35,246434.5714,206400,35.9939513,128.625075,2129.977071,2129.977071,3605.136391,7356.827555,8278.699,9225.770446,0,0,0,0,1,2,0,0,0,41,44,9423.20454594388,11532.078353136543,-2139.65581
27140145,지묘동,대구광역시,동구,공산동,2202071,6488.0,5192.0,181.0,1115.0,13.14,4,0,248.1,19.35,605390.8,534050,35.9523,128.6415,888.7802334,1857.339739,2211.948415,5063.239727,5699.361168,6019.043316,12,14,5,18,72,40,7,1,13,100,282,9075.229877820842,9803.135053014874,-2137.23681
27140141,신용동,대구광역시,동구,공산동,2202071,6488.0,5192.0,181.0,1115.0,13.14,0,0,248.1,19.35,140112.1875,128400,35.9849,128.6508,2172.746122,2172.746122,3146.368292,4847.347604,7920.800825,8754.527551,0,1,0,0,0,1,0,0,0,3,5,10898.426734292942,11965.25153454424,-2135.19031
27140142,중대동,대구광역시,동구,공산동,2202071,6488.0,5192.0,181.0,1115.0,13.14,1,0,248.1,19.35,265729.5652,257150,35.9874,128.6344,1417.472305,1417.472305,2895.500022,6273.073746,7870.613239,8738.13435,5,2,0,2,11,1,9,3,1,64,98,9719.764815537968,11617.275728552664,-2134.38881
27140132,능성동,대구광역시,동구,공산동,2202071,6488.0,5192.0,181.0,1115.0,13.14,0,0,248.1,19.35,187015.2083,142250,35.9674,128.7357,3328.581579,3627.555164,3866.734032,3599.348277,8246.816786,9418.036743,1,0,0,0,2,0,4,0,0,11,18,8963.869796686144,11716.721257116878,-2134.2488099999996
27140136,미곡동,대구광역시,동구,공산동,2202071,6488.0,5192.0,181.0,1115.0,13.14,0,0,248.1,19.35,173006.3333,123300,35.9654346,128.6885625,941.7513624,1082.603521,1195.285248,815.0462298,6342.680893,7771.155557,0,0,0,1,5,2,0,1,1,2,12,9502.441266054895,11086.52017840834,-2132.17181
27140140,내동,대구광역시,동구,공산동,2202071,6488.0,5192.0,181.0,1115.0,13.14,0,0,248.1,19.35,123000.8696,86600,35.966,128.657,2552.67447,2615.713248,2790.413682,3584.848967,6450.776951,7254.71131,0,0,0,0,0,0,0,0,0,0,0,10723.356049660832,10858.671811541652,-2128.25781
27140139,미대동,대구광역시,동구,공산동,2202071,6488.0,5192.0,181.0,1115.0,13.14,0,0,248.1,19.35,146760.3571,96550,35.9547846,128.66985,2012.515857,2012.515857,2100.309784,2517.846034,5792.903345,6642.629803,0,0,0,0,5,0,1,0,4,1,11,9304.584883555444,10256.751964270909,-2127.10731
27140144,덕곡동,대구광역시,동구,공산동,2202071,6488.0,5192.0,181.0,1115.0,13.14,1,1,248.1,19.35,171026.7647,123500,35.9897,128.6111,2340.389891,2340.389891,3541.865436,6815.617215,7932.845108,8681.433889,1,1,0,0,5,0,0,1,0,26,34,8141.259023119186,10370.557134815715,-2125.93081
27140138,신무동,대구광역시,동구,공산동,2202071,6488.0,5192.0,181.0,1115.0,13.14,0,0,248.1,19.35,109078.6364,85650,35.9975,128.6677,4214.770525,4214.770525,4283.606096,4733.727441,8563.927614,9744.714636,0,1,0,0,0,0,0,0,0,7,8,12887.99954239079,13203.0271312178,-2125.78381
27140133,진인동,대구광역시,동구,공산동,2202071,6488.0,5192.0,181.0,1115.0,13.14,0,0,248.1,19.35,133119.2759,111450,35.96,128.7158,1724.012739,1901.717047,2043.880492,1761.078352,7145.258901,8283.796831,3,1,0,0,7,1,1,0,1,20,34,8230.442972800276,10571.232359277035,-2123.52081
27140134,도학동,대구광역시,동구,공산동,2202071,6488.0,5192.0,181.0,1115.0,13.14,0,0,248.1,19.35,126570.5429,70800,35.9865106,128.7132046,2515.259778,3053.472305,3484.042326,3134.707243,8489.428139,10142.38411,2,0,0,0,5,0,0,0,0,8,15,11174.680578765265,13362.10434002193,-2120.81531
27140137,용수동,대구광역시,동구,공산동,2202071,6488.0,5192.0,181.0,1115.0,13.14,1,0,248.1,19.35,177355.102,129200,35.9911263,128.6909125,2759.199096,3232.315876,3610.8093,3293.540603,8205.025004,9777.682528,3,0,0,0,9,3,8,2,2,43,70,12110.162036826396,13301.917074116576,-2116.79281
